municipality,ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_20
350890,3,5,-,4,1,3,-,-,8,7,2,-,-,1,-,1,-,1,1
350900,131,97,1,29,3,19,-,-,179,68,35,3,1,24,-,3,2,17,35
350910,4,7,-,2,-,-,-,-,9,4,6,-,1,-,-,-,-,6,3
350920,97,72,1,47,5,13,-,-,124,35,26,4,3,18,1,11,2,6,49
350925,50,34,1,11,-,4,-,-,76,23,11,2,-,5,-,-,1,8,15
350930,10,15,-,10,-,5,-,-,22,11,3,-,-,3,-,1,-,4,1
350940,20,38,-,20,2,10,-,-,43,25,13,1,-,10,-,3,1,4,19
350945,5,2,-,2,-,1,-,-,5,8,-,-,-,1,-,-,-,5,4
350950,1783,1487,23,378,34,442,-,2,2086,709,418,40,49,256,3,55,50,121,653
350960,101,78,4,15,3,11,-,-,168,75,26,2,1,14,-,4,4,26,31
350970,57,72,2,41,2,7,-,-,93,38,21,-,3,12,-,3,1,26,30
350980,5,4,-,3,1,1,-,-,11,5,-,1,-,1,-,2,-,1,2
350990,18,17,2,11,1,4,-,-,37,7,6,-,1,6,-,5,-,3,7
350995,3,8,-,1,-,1,-,-,9,3,3,-,2,1,-,-,2,1,1
351000,14,55,2,27,-,15,-,-,73,41,17,1,2,9,-,4,-,5,18
351010,1,4,-,-,-,1,-,-,7,7,-,-,-,-,-,-,-,5,2
351015,5,4,-,1,-,1,-,-,8,3,5,1,1,3,-,-,-,5,-
351020,57,60,2,31,6,8,-,-,121,41,17,-,1,12,1,2,3,7,34
351030,13,24,1,16,2,2,-,-,38,11,7,-,-,6,-,2,3,18,12
351040,52,48,2,22,5,5,-,-,91,41,15,1,1,6,-,1,2,41,20
351050,160,168,6,55,16,18,-,-,215,112,50,5,3,35,-,14,5,66,94
351060,573,376,7,133,31,68,-,-,612,294,117,13,9,65,6,37,15,76,168
351070,20,20,1,2,-,1,-,-,24,16,2,1,1,1,-,1,-,32,8
351080,15,49,2,23,1,5,-,-,96,34,20,-,1,10,-,2,1,6,19
351090,4,4,-,1,-,-,-,-,6,6,1,-,-,3,-,-,-,-,1
351100,15,27,-,15,2,10,-,-,38,30,8,-,1,8,-,-,-,5,15
351110,209,227,2,36,6,54,-,-,269,108,48,6,10,58,1,8,6,72,95
351120,9,7,-,4,-,3,-,-,17,6,2,-,-,-,-,-,-,1,3
351130,13,18,-,3,-,7,-,-,25,14,7,-,-,3,-,-,1,2,9
351140,19,41,1,6,-,3,-,-,26,19,11,-,3,4,1,1,-,21,7
351150,29,58,3,26,2,12,-,-,81,18,14,1,-,8,-,3,5,5,16
351160,12,29,-,5,-,2,-,-,45,17,11,1,-,7,-,1,1,6,17
351170,12,15,-,4,-,4,-,-,25,6,7,-,2,1,-,4,-,26,13
355720,4,14,-,9,1,1,-,-,33,4,3,-,-,2,-,1,1,23,7
351190,3,2,-,1,3,1,-,-,9,5,3,1,-,2,-,-,1,12,2
351200,24,25,1,8,3,3,-,-,21,15,10,-,1,3,-,-,1,11,10
351210,8,5,-,3,-,-,-,-,10,4,2,-,1,-,-,-,-,7,4
351220,27,39,3,15,3,2,-,-,49,15,17,1,-,13,1,3,3,21,19
351230,18,28,1,13,1,1,-,-,48,13,4,1,1,9,-,2,-,5,15
351240,30,30,-,3,-,6,-,-,44,19,7,1,-,3,-,3,-,5,16
351250,9,3,-,1,-,1,-,-,10,7,2,-,-,1,-,1,-,12,4
351260,5,3,-,5,-,1,-,-,15,-,2,-,-,-,-,1,-,1,2
351270,3,6,-,2,-,-,-,-,15,-,-,-,-,2,-,1,-,1,3
351280,73,57,3,19,7,9,-,-,97,46,24,1,1,15,-,1,-,28,35
351290,23,14,1,-,1,2,-,-,26,4,4,2,-,3,-,-,-,10,5
351300,293,260,6,89,10,57,-,-,472,195,71,6,8,52,1,13,10,34,120
351310,43,41,-,12,3,14,-,-,71,39,18,-,1,23,-,2,-,11,25
351320,4,10,1,3,-,1,-,-,17,4,10,2,-,2,1,-,1,1,5
351330,2,2,-,1,1,1,-,-,7,2,-,-,-,2,-,-,1,-,1
351340,79,86,2,30,2,11,-,-,120,60,18,1,1,50,-,5,2,150,57
351350,284,138,3,71,7,33,-,1,211,62,31,1,5,27,4,13,4,25,60
351360,10,21,1,19,-,5,-,-,51,19,8,2,1,4,-,1,-,11,9
351370,17,58,-,17,1,9,-,-,90,32,17,-,1,11,1,1,-,4,8
351380,655,413,16,126,28,76,-,-,721,281,125,14,10,74,5,28,10,52,226
351385,1,3,-,-,-,-,-,-,4,3,-,-,-,3,-,-,-,3,1
351390,7,13,1,11,-,4,-,-,51,18,3,-,-,3,-,-,1,-,5
351400,3,6,-,1,-,3,-,-,12,6,3,1,-,3,-,-,1,5,6
351410,12,35,1,17,2,7,-,-,26,26,10,1,-,9,-,1,-,26,20
351420,6,4,-,3,-,1,-,-,10,1,-,-,-,1,-,-,-,3,-
351430,6,14,1,2,-,4,-,-,27,16,3,1,-,5,-,-,1,3,9
351440,55,69,2,30,5,10,-,-,86,49,16,-,2,17,2,3,1,72,28
351450,13,15,-,9,1,2,-,-,24,42,3,2,-,4,-,1,1,7,7
351460,8,12,-,1,-,4,-,-,11,8,-,-,1,2,-,-,-,1,2
351470,4,9,-,1,-,2,-,-,16,3,3,-,1,4,-,1,1,1,6
351480,12,11,1,4,-,4,-,-,41,11,6,-,-,3,1,3,1,13,6
351490,26,12,-,5,1,3,-,-,24,16,4,-,1,1,1,-,-,22,2
351492,5,5,1,1,-,3,-,-,8,5,1,-,2,1,-,-,-,-,5
351495,2,4,-,-,-,1,-,-,7,6,1,-,-,1,-,-,-,2,2
351500,329,247,5,92,24,39,-,-,495,189,83,7,4,38,3,15,9,59,124
351510,76,76,1,38,4,11,-,-,182,62,15,3,2,17,1,6,1,27,48
351512,3,4,-,1,-,-,-,-,12,5,2,-,-,-,-,1,-,2,2
351515,28,13,1,6,1,-,-,-,19,6,-,-,1,5,-,3,2,2,16
351518,33,74,2,36,4,12,-,-,118,25,26,1,-,15,-,1,1,13,21
351519,1,9,-,6,-,-,-,-,5,5,-,-,-,2,-,-,-,3,2
355730,7,11,-,8,2,6,-,-,17,8,4,-,1,7,-,2,-,4,4
351520,15,15,-,-,-,2,-,-,16,6,4,-,2,1,-,-,-,5,5
351530,3,2,-,1,-,1,-,-,8,1,3,-,-,1,-,-,-,2,-
351535,6,11,1,7,-,-,-,-,15,8,6,-,-,-,-,1,-,9,2
351540,8,28,-,11,-,7,-,-,32,18,16,-,1,5,-,-,-,7,10
351560,9,12,-,4,-,4,-,-,16,1,2,1,-,1,-,-,-,1,3
351550,98,101,2,37,12,29,-,-,193,67,32,5,4,35,1,1,2,23,46
351565,1,2,-,3,-,-,-,-,2,2,2,-,-,-,-,-,-,2,-
351570,238,130,7,66,9,19,-,-,250,143,44,2,-,23,2,18,4,202,66
351580,3,5,-,1,-,1,-,-,5,4,2,-,-,2,-,-,-,4,1
351590,3,2,-,4,-,4,-,-,5,2,3,1,-,2,-,-,-,1,3
351600,5,21,2,11,2,2,-,-,25,14,2,-,1,3,-,3,-,2,2
351610,2,6,-,-,1,1,-,-,11,6,-,-,-,-,-,-,-,2,3
351620,326,456,10,152,33,109,-,1,641,317,176,9,11,152,5,19,20,63,164
351630,220,125,2,85,5,17,-,-,308,108,47,5,2,35,2,24,8,22,101
351640,180,130,4,62,3,15,-,-,315,93,48,1,3,33,2,9,1,19,70
351650,5,4,1,-,-,-,-,-,4,2,2,-,-,2,-,-,1,7,-
351660,5,20,-,3,-,2,-,-,21,9,8,3,-,6,-,-,-,2,5
351670,35,73,3,17,5,18,-,-,114,46,24,4,1,21,-,6,2,7,30
351680,12,3,-,3,1,4,-,-,18,4,-,-,-,-,-,-,-,2,2
351685,3,2,-,5,-,-,-,-,13,3,-,-,-,3,-,-,-,7,5
351690,11,19,-,7,-,3,-,-,25,10,4,-,-,6,-,-,3,12,3
351700,6,11,-,6,1,2,-,-,12,8,4,-,-,4,-,2,-,19,6
351710,5,5,-,-,-,2,-,-,5,8,2,-,2,1,-,-,1,6,3
351720,13,4,1,3,-,1,-,-,14,16,6,-,-,6,-,-,1,26,4
351730,5,9,-,2,-,-,-,-,12,15,2,1,-,1,-,-,1,1,4
351740,72,60,-,19,4,16,-,-,90,48,15,2,1,11,-,2,-,18,22
351750,34,23,-,3,2,8,-,-,36,23,6,1,1,10,-,2,-,10,12
351760,16,30,1,28,4,4,-,-,46,9,11,-,-,2,-,2,2,7,16
351770,25,33,-,14,1,4,-,-,44,11,8,1,1,7,-,3,-,12,4
351780,7,14,-,5,-,2,-,-,20,13,4,-,-,7,-,2,-,13,2
351790,13,10,-,8,1,3,-,-,25,15,4,-,-,2,-,-,1,8,7
351800,-,6,-,1,-,-,-,-,7,3,1,-,1,-,-,-,-,-,6
351810,3,6,-,5,-,-,-,-,20,8,1,-,-,3,1,-,-,1,3
351820,26,44,-,21,2,10,-,-,75,27,12,2,-,10,-,2,2,40,18
351830,54,34,-,17,2,6,-,-,47,24,8,1,-,6,-,1,1,23,20
351840,98,165,8,44,3,24,-,-,237,109,57,6,2,51,-,9,6,176,64
351850,21,13,1,9,-,2,-,-,26,10,4,-,-,9,-,1,3,4,5
351860,55,39,2,15,1,5,-,1,71,26,11,1,1,14,-,3,3,17,24
351870,633,366,11,168,21,74,-,-,613,173,135,17,7,63,4,34,16,41,193
351880,2098,1307,24,411,46,223,-,-,2485,952,510,48,27,297,22,133,55,264,585
351885,5,7,1,4,5,1,-,-,9,6,2,-,-,2,-,-,-,4,2
351890,9,4,-,5,-,-,-,-,13,6,5,1,-,3,-,-,-,2,3
351900,9,13,-,10,2,-,-,-,28,8,4,-,-,1,1,-,2,4,7
351905,8,8,-,2,1,1,-,-,23,13,3,-,-,2,1,1,1,3,3
351907,237,253,6,79,2,71,-,1,369,109,87,5,5,48,1,11,16,17,104
351910,4,19,1,6,2,1,-,-,29,9,3,1,-,1,-,-,1,8,8
351920,3,9,-,1,1,2,-,-,16,2,6,-,-,2,-,-,-,4,5
351925,4,8,-,2,-,2,-,-,5,4,5,-,-,1,1,1,-,7,7
351930,16,34,1,11,1,11,-,-,56,18,12,-,-,2,1,1,5,12,17
351940,15,21,-,3,1,1,-,-,14,14,7,-,-,1,-,-,-,4,13
351950,10,19,-,2,1,1,-,-,13,6,2,-,-,1,-,1,-,6,8
351960,69,80,1,44,6,26,-,-,115,55,25,3,1,22,-,4,1,22,33
351970,70,61,2,44,6,10,-,1,144,62,26,-,3,22,1,8,3,117,42
351980,3,13,-,2,-,3,-,-,16,7,-,1,-,3,-,1,-,1,5
351990,5,7,-,6,-,3,-,-,19,7,3,1,-,5,-,-,-,1,6
352000,29,31,1,18,3,5,-,1,36,19,17,-,-,12,-,1,1,14,16
352010,40,42,-,12,1,10,-,-,80,28,8,3,2,12,-,2,3,4,11
352020,10,11,-,5,2,2,-,-,18,7,5,-,-,-,-,-,-,6,15
352030,25,45,4,12,2,9,-,-,99,21,19,3,-,7,1,2,2,14,14
352042,14,15,-,9,4,2,-,-,26,11,7,-,-,5,-,1,-,7,8
352044,31,26,1,8,1,1,-,-,36,59,16,-,-,6,-,-,2,33,5
352040,20,38,-,9,3,4,-,-,33,11,9,-,1,5,1,2,1,14,15
352050,446,289,4,57,33,45,-,-,411,179,63,3,6,51,-,8,8,22,80
352060,5,1,-,-,1,-,-,-,6,5,2,-,-,2,-,-,-,1,3
352070,1,6,-,1,-,4,-,-,16,7,3,-,-,1,-,-,-,-,2
352080,2,5,-,2,-,-,-,-,10,4,1,-,-,-,-,1,-,1,4
352090,8,25,-,8,1,2,-,-,45,17,9,-,-,4,-,1,-,8,10
352100,8,31,-,14,3,5,-,-,49,21,14,-,2,2,-,3,1,18,18
352110,3,10,-,4,-,-,-,-,9,6,4,-,1,1,-,-,1,3,3
352115,7,8,-,1,-,-,-,-,8,4,1,-,-,2,-,1,-,2,3
352120,2,6,1,6,1,2,-,-,10,1,1,-,-,2,-,-,-,1,2
352130,26,17,-,2,1,3,-,-,24,11,3,-,-,5,-,1,1,2,12
352140,23,25,-,6,-,4,-,-,34,12,6,-,-,4,1,-,1,17,9
352150,5,8,1,4,-,1,-,-,19,6,2,1,-,1,-,-,1,1,4
352160,6,10,1,1,-,1,-,-,14,9,5,-,-,3,-,-,-,5,2
352170,11,21,2,15,1,4,-,-,43,12,7,-,-,6,-,2,2,5,6
352180,12,33,-,20,2,3,-,-,45,20,11,-,1,2,-,2,1,21,50
352190,15,30,-,11,3,10,-,-,38,17,7,1,1,5,-,3,1,2,19
352200,2,5,-,1,-,-,-,-,9,6,2,1,-,-,-,-,1,4,1
352210,143,131,7,128,13,29,-,-,219,95,65,5,3,31,1,8,5,36,81
352215,2,1,-,4,1,1,-,-,9,4,2,-,1,-,-,-,-,1,1
352220,245,158,2,47,9,27,-,1,301,89,51,6,4,27,-,19,11,45,103
352230,150,204,6,62,8,21,-,-,239,174,50,1,6,60,-,15,7,149,86
352240,86,121,6,34,16,20,-,2,241,64,40,3,-,22,1,5,9,31,43
352250,300,196,7,74,13,30,-,-,393,147,66,11,5,44,1,25,7,48,94
352260,76,94,3,58,8,18,-,-,165,55,42,1,3,20,-,3,4,23,58
352265,4,4,-,1,-,1,-,-,13,4,-,-,-,-,-,1,-,-,-
352270,29,62,-,17,3,15,-,-,112,54,19,-,2,18,-,3,2,13,28
352280,10,19,1,12,3,2,-,-,33,26,12,-,-,4,1,-,-,11,8
352290,11,17,-,3,2,2,-,-,23,9,8,-,-,5,-,-,-,6,7
352300,6,5,1,-,-,-,-,-,5,7,2,-,-,-,-,-,-,10,2
352310,413,283,8,142,17,33,-,-,415,181,75,3,11,48,-,49,15,344,150
352320,38,64,-,25,4,5,-,-,133,38,29,-,4,16,1,4,3,10,14
352330,17,21,1,11,-,2,-,1,26,13,5,-,-,5,-,-,1,6,6
352340,75,161,2,46,7,32,-,-,216,78,49,2,6,35,-,12,6,12,55
352350,10,21,-,6,1,12,-,-,25,11,10,2,-,6,-,2,1,6,16
352360,13,16,-,5,2,5,-,-,24,10,7,-,-,1,-,1,-,14,6
352370,2,13,1,2,1,-,-,1,8,4,3,-,-,4,-,-,-,2,3
352380,10,5,-,1,-,-,-,-,15,14,2,-,1,1,-,1,-,2,1
352390,172,207,21,62,10,36,-,-,247,124,71,5,3,46,-,13,7,147,90
352400,49,42,-,18,5,8,-,-,104,29,22,1,2,14,-,6,5,4,32
352410,52,55,1,24,5,10,-,-,92,41,16,1,1,22,1,3,-,17,21
352420,6,11,-,1,1,4,-,-,15,6,2,-,-,2,-,-,-,1,3
352430,82,111,2,39,10,39,-,-,168,79,25,2,-,33,-,4,4,3,50
352440,263,239,9,96,18,47,-,-,389,150,85,10,6,84,-,13,13,107,135
352450,10,9,-,3,-,3,-,-,8,7,2,-,1,6,-,-,-,-,2
352460,29,17,-,9,2,-,-,-,41,16,9,-,1,5,-,3,-,6,8
352470,55,68,3,28,7,10,-,-,87,35,13,2,-,14,-,5,4,10,20
352480,101,79,2,35,4,17,-,-,142,52,26,-,1,11,-,1,1,23,29
352490,7,11,-,1,-,-,-,-,10,3,3,-,-,2,-,-,-,4,-
352500,134,79,5,42,2,11,-,-,147,64,34,4,5,22,2,11,5,35,38
352510,76,62,-,16,8,6,-,-,70,30,14,2,1,18,-,1,1,9,23
352520,42,47,-,10,7,9,-,-,57,31,23,2,1,7,-,3,1,11,18
352530,131,213,2,51,9,34,-,-,210,169,60,5,6,50,-,10,3,112,72
352540,2,6,-,1,-,1,-,-,6,5,-,-,-,1,-,1,-,2,-
352550,12,21,2,2,1,1,-,1,36,9,6,-,-,7,-,1,-,9,8
352560,5,7,1,1,-,-,-,-,5,2,-,-,-,1,-,-,1,2,1
352570,33,47,2,12,3,6,-,-,69,35,15,1,2,14,1,2,2,8,35
352580,3,7,-,2,-,2,-,-,5,3,4,-,-,1,-,-,-,1,7
352585,1,2,1,1,-,-,-,-,8,3,-,-,-,2,-,-,-,-,2
352590,578,644,14,113,7,170,-,1,878,330,162,36,15,118,2,24,20,28,192
352600,15,34,-,11,1,4,-,-,47,28,5,-,-,8,-,-,-,25,13
352610,24,21,-,16,1,7,-,-,41,19,9,-,-,4,-,1,1,14,23
352620,28,30,2,7,-,2,-,-,81,28,10,1,-,2,-,5,1,9,15
352630,2,6,-,3,-,-,-,-,11,4,4,1,1,4,-,1,-,1,3
352640,13,37,-,19,1,9,-,-,55,20,9,2,-,5,-,6,1,15,16
352650,7,6,-,2,1,2,-,-,9,8,3,-,-,2,-,1,1,5,2
352660,5,5,-,3,-,-,-,-,12,6,1,-,-,3,-,-,-,7,1
352670,105,110,2,47,8,15,-,-,174,95,45,5,1,37,-,9,4,91,59
352680,62,85,2,31,-,9,-,1,121,51,23,5,-,26,-,3,2,31,23
352690,382,444,14,120,15,117,-,-,615,194,120,6,14,74,2,23,13,96,161
352700,6,11,-,2,-,1,-,-,9,6,2,-,-,5,-,1,-,7,4
352710,87,116,3,38,13,33,-,-,159,83,35,-,5,43,1,9,4,51,55
352720,58,125,-,50,9,29,-,-,170,66,43,2,1,38,-,6,3,72,47
352725,3,5,-,1,-,1,-,-,6,6,1,-,-,3,-,-,-,4,2
352730,35,43,2,8,3,6,-,-,71,30,18,-,1,5,-,6,8,3,24
352740,16,40,-,11,1,6,-,-,51,19,5,1,-,11,1,1,1,26,12
352750,2,6,-,3,-,1,-,-,5,2,4,-,1,1,-,-,-,-,-
352760,11,14,-,7,1,1,-,-,14,8,5,-,1,3,-,2,-,7,5
352770,5,9,-,3,-,2,-,-,13,7,-,-,-,-,-,-,-,3,-
352780,1,5,-,-,-,2,-,-,7,4,2,-,-,-,-,1,-,2,3
352790,2,12,-,-,-,-,-,-,11,9,-,-,-,-,-,-,-,2,-
352800,16,18,-,4,1,4,-,-,39,22,3,-,1,6,1,1,-,1,16
352810,6,9,1,3,-,-,-,-,13,7,6,-,-,2,-,-,1,6,8
352820,6,12,-,2,-,2,-,-,15,5,-,-,-,-,-,-,-,2,6
352830,3,3,-,1,1,1,-,-,4,5,1,-,-,3,-,-,-,-,2
352840,35,63,1,28,13,7,-,-,108,38,13,1,-,7,1,3,2,12,25
352850,106,97,5,32,2,12,-,-,183,67,31,1,2,22,4,7,2,10,52
352860,3,12,-,9,-,8,-,-,13,6,4,-,1,1,-,-,-,21,3
352870,3,4,-,3,-,1,-,-,7,3,3,-,-,1,-,1,-,9,1
352880,6,17,1,9,1,2,-,-,34,13,9,-,-,4,-,1,1,3,5
352885,3,4,-,2,1,3,-,-,14,1,2,-,1,1,-,-,1,-,2
352890,-,4,-,1,-,1,-,-,19,6,-,-,-,-,-,-,-,2,1
352900,168,361,5,125,30,143,-,-,464,188,105,10,14,53,1,23,10,67,122
352910,2,4,-,1,-,1,-,-,5,5,-,-,-,-,-,-,-,1,2
352920,19,45,1,13,2,4,-,-,57,31,11,2,1,15,1,1,1,13,16
352930,45,99,1,31,10,20,-,-,198,106,31,-,2,20,-,6,-,19,25
352940,589,410,9,133,22,70,-,-,762,333,125,9,13,68,5,29,13,98,180
352950,12,8,-,4,-,2,-,-,5,7,3,-,-,3,-,-,-,1,5
352960,5,6,-,2,-,2,-,-,8,7,1,-,-,-,-,-,-,-,3
352965,2,1,-,1,-,-,-,-,-,1,-,-,-,1,-,-,-,1,-
352970,43,21,1,10,2,4,-,-,43,22,6,-,1,6,-,-,-,17,13
352980,15,19,1,6,-,4,-,-,27,26,6,-,1,2,-,1,-,7,10
353000,1,3,1,4,-,1,-,-,4,6,-,-,-,1,-,-,-,-,1
352990,25,33,2,17,1,3,-,-,35,12,2,-,-,2,-,-,1,11,21
353010,22,34,1,12,-,4,-,-,38,32,8,-,1,11,-,-,3,43,9
353020,12,27,-,9,-,7,-,-,43,20,4,-,-,5,-,4,-,9,11
353030,76,87,-,17,3,28,-,-,117,43,26,3,5,23,-,2,3,20,43
353040,7,4,-,2,-,1,-,-,9,5,3,-,-,4,-,-,-,1,2
353050,56,101,1,53,4,33,-,1,159,88,31,6,7,21,-,2,2,26,27
353060,620,464,17,234,43,113,-,-,925,218,195,18,14,97,5,29,22,37,274
353070,133,195,3,148,34,36,-,-,245,90,68,9,1,82,1,8,5,59,76
353080,102,139,2,36,9,19,-,-,232,92,31,3,2,44,-,5,2,19,53
353090,1,7,-,-,-,1,-,-,3,2,1,-,-,1,-,-,-,5,3
353100,3,1,1,1,1,1,-,-,6,5,1,-,-,-,-,-,-,2,4
353110,74,82,5,82,8,18,-,-,156,50,19,1,3,20,-,10,3,51,30
353120,3,6,-,4,-,3,-,-,18,11,5,-,1,6,-,-,-,1,5
353130,56,75,1,28,2,13,-,-,96,71,20,1,-,24,-,4,2,5,26
353140,29,30,-,13,1,6,-,-,67,33,16,2,1,7,-,-,1,2,9
353150,11,25,-,6,2,9,-,-,44,19,10,2,-,3,-,3,-,7,10
353160,9,6,1,3,-,1,-,-,7,8,2,-,-,2,-,-,-,2,3
353180,63,58,1,32,2,10,-,-,94,32,19,2,-,11,-,2,7,47,31
353170,3,4,-,2,-,1,-,-,16,-,3,-,-,2,-,-,-,4,2
353190,36,40,1,16,3,15,-,-,59,24,13,-,-,10,-,1,1,5,15
353200,14,16,-,4,2,2,-,-,20,9,3,-,1,1,-,2,-,10,6
353205,7,6,-,2,-,3,-,-,6,3,-,-,1,2,-,1,-,-,-
353210,5,4,-,3,-,-,-,-,13,4,1,1,1,3,-,-,-,1,-
353215,1,4,-,-,1,-,-,-,4,4,5,-,-,1,-,1,-,2,1
353220,5,9,-,-,-,2,-,-,10,4,2,1,-,-,-,1,-,2,1
353230,3,5,-,1,1,1,-,-,14,3,5,-,-,1,-,-,1,6,8
353240,16,26,-,7,1,1,-,-,52,15,3,-,-,10,-,3,-,5,10
353250,12,16,-,-,-,5,-,-,24,9,6,2,1,-,-,-,-,6,8
353260,18,16,1,6,-,7,-,-,27,10,7,-,2,5,-,-,-,7,8
353270,4,7,-,3,-,1,-,-,9,3,3,-,-,1,-,-,-,-,3
353280,7,11,1,7,-,-,-,-,6,7,2,1,1,3,-,-,-,2,11
353282,7,13,1,6,-,2,-,-,15,7,1,-,-,1,-,1,2,3,6
353284,3,4,-,-,-,1,-,-,6,2,-,-,-,-,-,-,-,-,4
353286,2,1,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,3,3
353290,6,23,1,6,1,1,-,-,17,4,3,1,-,-,-,1,1,3,6
353300,28,35,-,5,3,7,-,-,34,27,10,4,-,9,-,-,1,5,18
353310,2,3,-,2,-,-,-,-,4,4,1,-,-,5,-,1,-,2,1
353320,3,6,-,1,-,2,-,-,6,5,2,-,-,3,-,-,1,1,2
353330,4,3,-,2,-,-,-,-,4,2,-,-,-,1,-,-,-,1,1
353340,80,65,-,37,9,7,-,1,85,42,17,3,2,32,-,2,4,33,24
353325,8,8,-,1,-,3,-,-,7,2,1,-,-,1,-,-,1,-,4
353350,39,60,2,26,1,8,-,-,100,51,24,4,3,15,-,2,1,5,41
353360,6,9,-,4,3,5,-,-,19,5,6,-,-,5,-,1,-,7,5
353370,1,6,-,1,1,-,-,-,7,6,2,-,-,1,-,-,-,-,7
353380,-,3,-,-,-,1,-,-,4,2,2,-,-,-,-,-,-,3,1
353390,88,84,-,40,2,24,-,-,145,47,30,2,3,11,-,4,2,13,29
353400,5,7,-,2,-,4,-,-,6,4,1,1,-,1,-,1,-,1,5
353410,6,11,-,6,1,2,-,-,17,11,5,-,-,2,-,-,-,-,6
353420,10,10,-,9,1,2,-,-,8,1,2,-,-,2,-,-,-,-,6
353430,48,42,1,21,3,11,-,-,94,27,8,1,2,17,-,4,3,16,10
353440,1136,748,20,335,21,134,-,1,1514,544,255,39,25,176,13,55,30,74,358
353450,2,4,-,4,1,-,-,-,8,2,2,1,-,1,-,-,-,-,2
353460,25,47,1,23,1,10,-,-,74,36,24,-,3,12,-,6,-,40,10
353470,115,159,3,53,2,37,-,-,201,100,46,1,5,33,1,6,4,82,53
353480,1,7,1,8,1,-,-,1,17,9,7,-,-,2,-,-,3,9,5
353475,18,13,1,3,1,1,-,-,20,11,4,-,-,5,-,1,-,6,4
353490,15,17,2,5,-,4,-,-,43,13,5,-,-,3,-,-,-,5,3
353500,10,23,1,2,-,4,-,-,25,17,6,1,1,2,1,-,2,2,8
353510,18,13,-,-,1,2,-,-,17,5,2,2,1,1,-,-,-,2,8
353520,10,15,1,6,-,1,-,-,35,10,7,-,-,3,-,2,1,5,14
353530,12,47,-,22,-,2,-,-,54,22,11,2,1,10,1,-,1,17,13
353540,12,20,-,6,2,3,-,-,37,15,11,-,-,5,-,1,1,11,4
353550,36,63,1,25,3,11,-,-,122,49,24,2,1,12,-,4,2,11,16
353560,11,22,-,7,-,6,-,-,35,11,10,2,1,3,-,1,-,17,8
353570,5,6,-,6,-,1,-,-,11,2,4,-,2,4,-,-,1,6,5
353580,12,24,1,16,1,7,-,-,25,12,6,-,2,4,-,1,1,9,10
353590,9,3,-,1,-,1,-,-,8,7,4,-,-,4,-,-,-,1,4
353600,7,16,-,7,-,6,-,-,44,12,5,1,-,4,-,-,-,1,7
353610,7,11,-,1,-,2,-,-,18,7,4,-,-,1,-,1,-,7,6
353620,21,29,2,9,1,7,-,-,53,9,5,1,2,2,-,2,-,1,14
353625,8,4,-,1,-,1,-,-,3,3,-,1,-,-,-,-,-,-,3
353630,14,13,-,4,-,3,-,-,20,15,8,1,-,8,-,2,1,3,7
353640,4,8,1,2,1,-,-,-,17,6,3,-,-,1,-,1,-,6,5
353650,108,122,2,22,2,12,-,-,143,55,23,2,4,21,2,7,8,26,45
353657,1,4,-,-,-,-,-,-,2,2,1,-,-,-,-,-,-,2,1
353660,7,12,1,6,-,1,-,-,19,10,6,2,-,4,-,1,-,2,4
353670,40,54,1,22,2,9,-,-,89,39,24,5,2,10,-,1,1,17,18
353680,5,7,2,2,-,2,-,-,9,4,2,-,-,3,-,-,-,-,1
353690,5,4,-,2,-,-,-,-,13,5,3,-,-,1,-,-,-,6,5
353700,14,20,-,9,3,3,-,-,39,21,6,-,1,5,-,1,-,16,7
353710,27,74,1,19,9,10,-,-,91,36,10,2,1,24,-,4,1,10,17
353715,3,6,-,1,-,-,-,-,4,1,-,-,-,1,-,-,-,-,2
353720,8,15,-,15,2,3,-,-,25,5,4,-,-,1,-,1,1,3,4
353730,66,81,-,26,-,19,-,-,131,64,26,2,1,16,1,5,-,44,22
353740,13,46,1,13,1,11,-,-,83,18,12,-,-,7,1,3,3,10,8
353750,2,12,-,1,-,2,-,-,11,9,3,-,-,3,-,1,1,4,6
353760,89,81,2,51,2,20,-,-,146,70,38,4,2,28,-,4,1,125,52
353770,6,9,-,2,1,2,-,-,11,8,1,1,-,4,-,-,-,9,7
353780,63,61,3,28,4,10,-,-,81,55,15,-,3,18,-,4,2,71,36
353790,19,35,1,24,-,4,-,-,51,15,9,1,-,5,1,-,1,17,18
353800,100,196,5,79,6,36,-,-,314,132,60,9,6,58,-,13,8,20,96
353810,23,25,-,11,2,5,-,-,28,13,11,2,1,8,-,2,1,7,7
353820,8,13,3,6,2,3,-,-,43,4,8,-,-,7,-,1,-,3,11
353830,1,7,-,-,-,-,-,-,7,2,1,-,-,2,-,-,-,9,-
353850,14,18,2,9,1,3,-,-,36,16,3,-,-,4,-,-,1,33,4
353860,24,33,1,9,3,4,-,-,76,29,11,1,-,10,-,1,-,12,23
353870,494,545,4,146,31,115,-,-,552,200,135,12,8,90,4,27,21,500,222
353880,20,46,1,19,1,7,-,-,97,33,21,-,1,7,-,3,4,5,17
353890,33,22,-,10,2,10,-,-,47,64,20,-,-,9,-,1,1,40,13
